query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,4,3,True,0.09272556099999996
2,ming,4,3,True,0.029642207000000198
3,ming,6,4,True,0.06951995700000069
4,ming,2,1,True,0.008597381999999598
5,ming,2,1,True,0.0081574790000003
6,ming,3,2,True,0.08763550199999948
7,ming,4,2,True,0.01679113899999951
8,ming,2,1,True,0.037061342999999525
9,ming,3,2,True,0.07401641900000033
10,ming,2,1,True,0.007490168999999547
11,ming,2,1,True,0.04309444200000012
12,ming,3,2,True,0.01026391300000018
13,ming,2,1,True,0.006206620999999579
14,ming,1000000,0,False,631.561463306
15,ming,4,3,True,0.04618719199993393
16,ming,7,6,True,0.3710111990000087
17,ming,3,2,True,0.014876861999937319
18,ming,4,3,True,0.022783161999996082
19,ming,3,2,True,0.016664424999930816
20,ming,3,2,True,0.008659602999955496
21,ming,8,7,True,0.20501344199999494
22,ming,2,1,True,0.008430502000010165
23,ming,3,2,True,0.01213382699995691
24,ming,7,6,True,0.19370178299993768
25,ming,2,1,True,9.386200008520973e-05
26,ming,1000000,0,False,504.40737832800005
27,ming,4,3,True,0.018617558999949324
28,ming,3,2,True,0.010868804999972781
29,ming,3,2,True,0.014235872000199379
30,ming,3,2,True,0.00960179200001221
31,ming,2,1,True,0.0383731340000395
32,ming,2,1,True,0.009046721999993679
33,ming,62441,5,True,13.14268303699987
34,ming,2,1,True,0.0082471450000412
35,ming,3,2,True,0.01372615099990071
36,ming,5,4,True,0.1378565330001038
37,ming,3,2,True,0.02032543100017392
38,ming,4,2,True,0.01885822300005202
39,ming,2,1,True,0.007091299999956391
40,ming,2,1,True,0.03439113299987184
41,ming,2,1,True,0.04798290500002622
42,ming,3,2,True,0.01519571700009692
43,ming,2,1,True,7.953799990900734e-05
44,ming,2,1,True,0.024267369999961375
45,ming,2,1,True,7.058100004542212e-05
46,ming,3,2,True,0.01699045100008334
47,ming,6,5,True,0.10471471899995777
48,ming,3,2,True,0.005201820999900519
49,ming,2,1,True,0.032251759000018865
50,ming,3,2,True,0.009544449000031818
51,ming,2,1,True,0.022234825999930763
52,ming,6,5,True,0.10540744699983406
53,ming,2,1,True,0.009919405999880837
54,ming,7,6,True,0.08143019800013462
55,ming,2,1,True,7.82899999194342e-05
56,ming,3,2,True,0.014726269999982833
57,ming,3,2,True,0.014166113000101177
58,ming,2,1,True,0.04801574099997197
59,ming,2,1,True,6.662700002380006e-05
60,ming,2,1,True,6.774700000278244e-05
61,ming,5,2,True,0.0100190460000249
62,ming,5,4,True,0.05435285299995485
63,ming,3,2,True,0.07607001799988211
64,ming,2,1,True,0.0077038619999711955
65,ming,4,3,True,0.06308792799995899
66,ming,4,3,True,0.02235906500004603
67,ming,1000000,0,False,362.95519613199986
68,ming,2,1,True,0.002696667999998681
69,ming,4,3,True,0.01182057400001213
70,ming,3,2,True,0.04261362499983079
71,ming,2,1,True,0.004039069999862477
72,ming,2,1,True,0.004071811999892816
73,ming,3,2,True,0.005695778000017526
74,ming,5,4,True,0.06069797899999685
75,ming,2,1,True,0.02424004999988938
76,ming,3,2,True,0.04289889200003927
77,ming,6,5,True,0.05987977199993111
78,ming,3,2,True,0.005571694999844112
79,ming,7,6,True,0.10416834800003016
80,ming,3,2,True,0.005407683000157704
81,ming,4,3,True,0.007659114000034606
82,ming,2,1,True,0.022040984999875946
83,ming,3,2,True,0.041591376000042146
84,ming,2,1,True,0.02690539000013814
85,ming,3,2,True,0.006447481999884985
86,ming,4,3,True,0.00946407299989005
87,ming,2,1,True,6.835699991825095e-05
88,ming,3,2,True,0.005442080999955579
89,ming,39,7,True,0.2762683290000041
90,ming,3,2,True,0.008091081999964445
91,ming,3,2,True,0.004596055000092747
92,ming,3,2,True,0.00210800000013478
93,ming,3,2,True,0.0068299389999992854
94,ming,2,1,True,0.004063815999870712
95,ming,2,1,True,9.989599993787124e-05
96,ming,11,7,True,0.060632810000015525
97,ming,3,2,True,0.0022343400000863767
98,ming,1000000,0,False,401.912450026
99,ming,3,2,True,0.025841360999947938
100,ming,4,3,True,0.02805867200004286
