query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,4,3,True,0.07911531500000013
2,ming,4,3,True,0.020259954000000135
3,ming,6,4,True,0.03545331299999965
4,ming,2,1,True,0.00377938000000011
5,ming,2,1,True,0.0037796669999998755
6,ming,3,2,True,0.04279850400000029
7,ming,3,2,True,0.0071383589999998165
8,ming,2,1,True,0.02182208900000049
9,ming,3,2,True,0.046903053000000305
10,ming,2,1,True,0.003810059000000088
11,ming,2,1,True,0.02350315500000022
12,ming,3,2,True,0.005314965000000171
13,ming,2,1,True,0.0039048329999999964
14,ming,15257,7,True,3.690397827999999
15,ming,5,3,True,0.020398768999999817
16,ming,7,6,True,0.11037819000000049
17,ming,3,2,True,0.007166889000000509
18,ming,4,3,True,0.008292807000000124
19,ming,3,2,True,0.005934343999999925
20,ming,3,2,True,0.003756079000000412
21,ming,8,7,True,0.06880344300000019
22,ming,2,1,True,0.0038764189999991316
23,ming,3,2,True,0.0070332369999999145
24,ming,36,6,True,0.1482805850000002
25,ming,2,1,True,8.788599999931535e-05
26,ming,1000000,0,False,196.492288456
27,ming,4,3,True,0.011106888000000481
28,ming,3,2,True,0.005433454999973719
29,ming,3,2,True,0.006464332000007289
30,ming,4,2,True,0.009074523000009549
31,ming,2,1,True,0.021847489000009546
32,ming,2,1,True,0.003966344000019717
33,ming,6,5,True,0.1433128369999963
34,ming,2,1,True,0.0039604920000044785
35,ming,3,2,True,0.005384251000009499
36,ming,5,4,True,0.05466681999999423
37,ming,3,2,True,0.007992790999992394
38,ming,4,2,True,0.007827932999987297
39,ming,2,1,True,0.003975292999996327
40,ming,2,1,True,0.02192050099998255
41,ming,2,1,True,0.021796814999987646
42,ming,3,2,True,0.007237269000000879
43,ming,2,1,True,7.805900000334987e-05
44,ming,2,1,True,0.021861341000004586
45,ming,2,1,True,6.385399998976027e-05
46,ming,3,2,True,0.006181502000004002
47,ming,6,5,True,0.03412768000001165
48,ming,3,2,True,0.002824525000022504
49,ming,2,1,True,0.02186683899998343
50,ming,3,2,True,0.0036573509999868747
51,ming,2,1,True,0.02191541599998459
52,ming,6,5,True,0.05661597400001028
53,ming,2,1,True,0.003933172000017748
54,ming,92830,6,True,26.173619304
55,ming,2,1,True,0.00399649900001009
56,ming,3,2,True,0.0054971410000064225
57,ming,3,2,True,0.005411678999990954
58,ming,2,1,True,0.021738469000013083
59,ming,2,1,True,6.482199998458782e-05
60,ming,2,1,True,0.021838074000015695
61,ming,3,2,True,0.007364621999983001
62,ming,5,4,True,0.016937552000001688
63,ming,3,2,True,0.04187036900000862
64,ming,2,1,True,0.00392572900000232
65,ming,4,3,True,0.03205888700000514
66,ming,4,3,True,0.009423686000019416
67,ming,5,4,True,0.03421271699997419
68,ming,2,1,True,0.0021944999999732318
69,ming,4,3,True,0.011589992000011762
70,ming,3,2,True,0.04156051499998625
71,ming,2,1,True,0.003968060999994805
72,ming,2,1,True,0.0039482470000109515
73,ming,3,2,True,0.005521100999999362
74,ming,5,4,True,0.059362621000019544
75,ming,2,1,True,0.023994745999999623
76,ming,3,2,True,0.04314323699998113
77,ming,6,5,True,0.06424800100000994
78,ming,3,2,True,0.005717123000010815
79,ming,7,6,True,0.0607401290000098
80,ming,3,2,True,0.005672846000010168
81,ming,4,3,True,0.008076807000009012
82,ming,2,1,True,0.02279794700001503
83,ming,3,2,True,0.0019154450000087309
84,ming,2,1,True,0.02491146900001695
85,ming,3,2,True,0.006579196000018328
86,ming,4,3,True,0.0024949740000010934
87,ming,2,1,True,6.374200000891506e-05
88,ming,3,2,True,0.005692568999990044
89,ming,8,7,True,0.1305042250000099
90,ming,3,2,True,0.008429457000005414
91,ming,3,2,True,0.004813104999982443
92,ming,3,2,True,0.002181762000020626
93,ming,3,2,True,0.0072051399999963905
94,ming,2,1,True,0.004124007000001484
95,ming,2,1,True,6.693499997822983e-05
96,ming,11,7,True,0.06639845499998387
97,ming,3,2,True,0.0023172739999779424
98,ming,7,6,True,0.22968341999998643
99,ming,3,2,True,0.002981889999972509
100,ming,4,3,True,0.01088432399998851
