query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,9649,7,True,19.703316384000004
2,ming,3,2,True,0.023141051999999718
3,ming,4,3,True,0.02453191200000049
4,ming,547875,8,True,401.51922791100003
5,ming,2,1,True,0.011469086000033712
6,ming,4,3,True,0.10980801300001986
7,ming,2,1,True,0.08889486300000726
8,ming,7,6,True,0.14880977299998221
9,ming,4,3,True,0.05769358899999588
10,ming,3,2,True,0.012970826000014313
11,ming,1000000,0,False,322.88874040300004
12,ming,1000000,0,False,98.51853973200002
13,ming,4,3,True,0.025234801999999945
14,ming,1000000,0,False,674.201252355
15,ming,5670,11,True,7.708719669999937
16,ming,2,1,True,0.010726392999913514
17,ming,1000000,0,False,201.86322826900005
18,ming,8394,4,True,19.602794959999983
19,ming,4,3,True,0.02408882800000356
20,ming,234809,6,True,65.69055621500002
21,ming,2,1,True,0.0788893620001545
22,ming,2,1,True,0.007923580999886326
23,ming,2,1,True,0.0988780999998653
24,ming,2,1,True,0.005942210000057457
25,ming,2,1,True,0.009683840999969107
26,ming,2,1,True,0.017387145999919085
27,ming,3,2,True,0.023202831999924456
28,ming,499616,9,True,529.662113048
29,ming,2,1,True,0.02831701700006306
30,ming,3,2,True,0.04972461699981068
31,ming,2,1,True,0.03427551200002199
32,ming,3,2,True,0.04975633899994136
33,ming,2,1,True,0.028747928000029788
34,ming,3,2,True,0.011007837000306608
35,ming,6,5,True,0.05076052999993408
36,ming,3,2,True,0.0500309929998366
37,ming,2,1,True,0.005175827000130084
38,ming,4,3,True,0.014146114000141097
39,ming,3,2,True,0.05043228700014879
40,ming,5,4,True,0.02768228699960673
41,ming,3,2,True,9.26650000110385e-05
42,ming,2,1,True,0.007339140999647498
43,ming,2,1,True,0.004563096999845584
44,ming,10120,2,True,10.49882289900006
45,ming,3,2,True,0.006447913000101835
46,ming,261345,5,True,196.68263583499993
47,ming,1000000,0,False,204.33371400600026
48,ming,3,2,True,0.00853897400020287
49,ming,246650,5,True,37.38189706100002
50,ming,2,1,True,0.007590792999963014
51,ming,1000000,0,False,466.8393706060001
52,ming,2,1,True,0.004919809000057285
53,ming,2,1,True,0.00556572799996502
54,ming,1800,14,True,2.8827485690003414
55,ming,2,1,True,0.005182392999813601
56,ming,12367,15,True,14.280347334999988
57,ming,29050,8,True,5.0880011600002035
58,ming,2,1,True,0.008174449999842182
59,ming,3,2,True,0.006396139000116818
60,ming,3,2,True,0.05070562700029768
61,ming,2,1,True,0.04571923200001038
62,ming,2,1,True,0.004375380000055884
63,ming,3,2,True,0.012643317000311072
64,ming,1000000,0,False,484.0879559399996
65,ming,2,1,True,0.0041662499997983105
66,ming,3,2,True,0.04817226000022856
67,ming,2,1,True,0.042180837000159954
68,ming,3245,5,True,4.473236031000397
69,ming,2,1,True,0.028893399000025966
70,ming,73528,3,True,55.64360171899989
71,ming,5046,14,True,5.7938885940002365
72,ming,5,4,True,0.026898771000105626
73,ming,2,1,True,0.004296051999972406
74,ming,38174,14,True,5.926888823999889
75,ming,5,4,True,0.1310457760000645
76,ming,5,4,True,0.02199168599963741
77,ming,309417,3,True,134.73504361800042
78,ming,3,2,True,0.05415151200031687
79,ming,2716,6,True,4.9323854509998455
80,ming,11999,8,True,2.869660490000115
81,ming,2,1,True,0.028295461999732652
82,ming,2,1,True,0.029242195999813703
83,ming,3,2,True,0.005176779000066745
84,ming,2,1,True,0.03851040600011402
85,ming,2,1,True,0.03417924900031721
86,ming,5129,7,True,4.1498576969997885
87,ming,1000000,0,False,189.80210032500008
88,ming,3,2,True,0.05752143299923773
89,ming,7,6,True,0.07220398499976
90,ming,4,3,True,0.013761078000243288
91,ming,1000000,0,False,312.46811200199954
92,ming,2,1,True,0.01830318499924033
93,ming,1000000,0,False,206.3908485890006
94,ming,2,1,True,0.020586343000104534
95,ming,565401,5,True,236.77259948600022
96,ming,2,1,True,0.003076400999816542
97,ming,1032,7,True,1.925159062999228
98,ming,4,3,True,0.049780897999880835
99,ming,2,1,True,0.004049395000038203
100,ming,9,8,True,0.08261114499964606
