query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,1000000,0,False,283.616761333
2,ming,4,3,True,0.03634187400001565
3,ming,16,6,True,5.181704307000018
4,ming,4,3,True,1.287863647999984
5,ming,4,3,True,0.5776548439999942
6,ming,4,3,True,1.301959213000032
7,ming,1974,13,True,4.863066809000031
8,ming,21,4,True,1.7875133480000045
9,ming,302,4,True,3.099410755000008
10,ming,4,3,True,1.4740355229999977
11,ming,25,11,True,2.628839314000004
12,ming,8,7,True,0.41259288800000604
13,ming,20811,10,True,19.07964199099996
14,ming,1426,12,True,9.022267526999997
15,ming,4,3,True,1.146349550000025
16,ming,32172,12,True,27.465592678000007
17,ming,12,11,True,2.6998480609999547
18,ming,33,5,True,0.19725290899998527
19,ming,4,3,True,1.2398915900000134
20,ming,4,3,True,1.6419698750000293
21,ming,1000000,0,False,127.54894389999998
22,ming,15,11,True,14.262429697999949
23,ming,3,2,True,0.8800650900000164
24,ming,4,3,True,1.2963278130000617
25,ming,4,3,True,1.1495154210000464
26,ming,10916,0,False,71.28274278499998
27,ming,7,5,True,2.4663776340000823
28,ming,12,11,True,2.5827705880000167
29,ming,2708,11,True,17.80683287599993
30,ming,4,3,True,1.653467988999978
31,ming,15,14,True,2.4793769090000524
32,ming,18,5,True,0.8045626030000221
33,ming,19,8,True,5.854426327999931
34,ming,4,3,True,1.717595807000066
35,ming,1000000,0,False,1260.045913055
36,ming,4,3,True,1.1682518709999385
37,ming,35,11,True,3.7716548369999146
38,ming,9,8,True,5.86351294200017
39,ming,18,7,True,4.167729715000178
40,ming,8,7,True,3.169408282999939
41,ming,4,3,True,0.6553385939998861
42,ming,26,7,True,3.743156059000057
43,ming,4,3,True,1.2853504550000707
44,ming,35,11,True,0.8642758170001343
45,ming,4,3,True,0.6232375300000967
46,ming,4,3,True,1.245481947999906
47,ming,1000000,0,False,405.1034674030002
48,ming,2,1,True,0.004641480999907799
49,ming,4,3,True,0.6349673289996645
50,ming,5,4,True,0.5930119080003351
51,ming,4,3,True,1.2879697510002188
52,ming,1000000,0,False,121.99447137700008
53,ming,4,3,True,1.2312781840000753
54,ming,4,3,True,0.6133765580002546
55,ming,306,8,True,7.105833632999747
56,ming,1405,9,True,11.529023990000042
57,ming,493,10,True,3.4613311869998142
58,ming,6,4,True,0.03539433299965822
59,ming,9,8,True,5.137458979000257
60,ming,9,8,True,5.144356080999842
61,ming,5,4,True,0.16979303800007983
62,ming,13,8,True,7.505061619999651
63,ming,8,7,True,1.6129285170000003
64,ming,9,8,True,4.243361101000119
65,ming,1000000,0,False,62.7589813730001
66,ming,12,11,True,2.8172635820001233
67,ming,15971,0,False,7.357045389000177
68,ming,12,11,True,1.8465581800001019
69,ming,4,3,True,0.3424703960004081
70,ming,26,14,True,1.6518240320001496
71,ming,4,3,True,1.4669608999997763
72,ming,4,3,True,1.2573149459999513
73,ming,4,3,True,1.4589695429999665
74,ming,505,13,True,10.34373071500022
75,ming,19,8,True,4.996453103000022
76,ming,6,5,True,2.5287010939996435
77,ming,1000000,0,False,257.296915332
78,ming,867,9,True,6.152104978999887
79,ming,12,11,True,2.664501680000285
80,ming,6,4,True,1.5017150449998553
81,ming,53107,15,True,39.297200128999975
82,ming,4,3,True,1.2519320189999235
83,ming,4,3,True,1.2305707730001814
84,ming,4,3,True,0.004966509999576374
85,ming,1000000,0,False,207.7840960790004
86,ming,18,14,True,1.9210645220000515
87,ming,757786,0,False,137.1206955089997
88,ming,983,14,True,21.542470198000046
89,ming,7,5,True,1.994265864999761
90,ming,4599,14,True,11.097660280000127
91,ming,25,13,True,9.071905501999936
92,ming,1000000,0,False,143.136707011
93,ming,6,4,True,1.1618378119997033
94,ming,12,11,True,1.920318920000227
95,ming,10,9,True,3.9418272759999127
96,ming,705947,0,False,254.795474731
97,ming,1000000,0,False,264.2942087809997
98,ming,4,3,True,1.0861142329999893
99,ming,8,7,True,5.649537730000247
100,ming,4,3,True,1.453883204000249
