query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,25,14,True,0.47727936300000007
2,ming,5,4,True,0.11818396099999973
3,ming,38,14,True,0.6625933499999999
4,ming,2,1,True,0.02882769599999957
5,ming,3,2,True,0.009580031999999683
6,ming,25,14,True,0.020371144000000285
7,ming,7,6,True,0.09505425099999965
8,ming,268,14,True,1.8868257329999993
9,ming,4,3,True,0.05014181399999984
10,ming,3,2,True,0.044751417000000515
11,ming,2,1,True,0.032853984000000835
12,ming,2,1,True,0.03536261199999835
13,ming,26,14,True,0.1256734169999998
14,ming,2,1,True,0.028174414000000425
15,ming,3,2,True,0.01169951700000027
16,ming,2,1,True,0.030176007999999754
17,ming,3,2,True,0.017824466000000427
18,ming,1000000,0,False,61.114742583
19,ming,2,1,True,0.03718656300000589
20,ming,597,6,True,3.6060047889999964
21,ming,20,15,True,0.26590160100001015
22,ming,27,15,True,0.28989320099999816
23,ming,2,1,True,0.0325388509999982
24,ming,2,1,True,7.011500001397053e-05
25,ming,2,1,True,0.03197211700000935
26,ming,5,4,True,0.050602505999989944
27,ming,3,2,True,0.02471972400000766
28,ming,5,4,True,0.09460856399999784
29,ming,2,1,True,8.35929999993823e-05
30,ming,26,14,True,0.1027652449999863
31,ming,2,1,True,0.02860376799999642
32,ming,3,2,True,0.01289101700000117
33,ming,4,3,True,0.034337798999999336
34,ming,5,4,True,0.06312930299999664
35,ming,96,14,True,0.6238797129999938
36,ming,2,1,True,8.330900000430574e-05
37,ming,2,1,True,0.03210757499999772
38,ming,26,14,True,0.10458100600000364
39,ming,4,3,True,0.04434506900000201
40,ming,2,1,True,0.03879716599999483
41,ming,26,14,True,0.031176143999999795
42,ming,26,14,True,0.004443786000010164
43,ming,2,1,True,0.03938832400000081
44,ming,3,2,True,0.008905014999996297
45,ming,2,1,True,7.398600000385613e-05
46,ming,26,14,True,0.10791652399998952
47,ming,2,1,True,7.571999999811396e-05
48,ming,2,1,True,0.029556213000006437
49,ming,4,3,True,0.05765675900001099
50,ming,1577,6,True,2.353526181999996
51,ming,12,10,True,0.15475508899999113
52,ming,2,1,True,0.03475667899999735
53,ming,3,2,True,0.01310990599999684
54,ming,2,1,True,0.029803663000009806
55,ming,3,2,True,0.009630925999999818
56,ming,2,1,True,7.933300000217969e-05
57,ming,3,2,True,0.014407749999989505
58,ming,2,1,True,7.276899999908437e-05
59,ming,2,1,True,5.514000000061969e-05
60,ming,5,4,True,0.035407147000000805
61,ming,2,1,True,7.870000000309574e-05
62,ming,2,1,True,0.03159708799999805
63,ming,2,1,True,7.082199999786098e-05
64,ming,4,3,True,0.08673552399999096
65,ming,6,5,True,0.0911731030000027
66,ming,2,1,True,9.114499999895997e-05
67,ming,4,3,True,0.03853437400000814
68,ming,3,2,True,0.01572946400000319
69,ming,2,1,True,7.786199999770815e-05
70,ming,5,4,True,0.049810743000008983
71,ming,8,7,True,0.0757783310000093
72,ming,3,2,True,0.01979773399999374
73,ming,2,1,True,0.038715617999997676
74,ming,2,1,True,7.360800000810741e-05
75,ming,2,1,True,5.7736999991675475e-05
76,ming,35,14,True,0.07882575799999358
77,ming,2,1,True,7.866600000738799e-05
78,ming,3,2,True,0.008161525999994979
79,ming,2,1,True,8.683200000803026e-05
80,ming,4,3,True,0.01798510499999395
81,ming,522,15,True,1.3158125249999983
82,ming,2,1,True,0.04147795300001178
83,ming,2,1,True,0.00010354000001200347
84,ming,5,4,True,0.0064082620000078805
85,ming,2,1,True,6.270499999061485e-05
86,ming,2,1,True,0.04113362899998663
87,ming,31,3,True,0.4531436769999999
88,ming,4,3,True,0.03292573299999901
89,ming,2,1,True,0.03680669999999964
90,ming,2,1,True,8.953999999050666e-05
91,ming,2,1,True,0.002241322000003265
92,ming,40,14,True,0.24424112700000933
93,ming,2,1,True,0.004152742000002263
94,ming,2,1,True,7.496699998910117e-05
95,ming,4,3,True,0.02371063300000742
96,ming,2,1,True,0.030843544999996197
97,ming,7,6,True,0.03841311200000064
98,ming,40,14,True,0.09527308500000231
99,ming,2,1,True,0.042345333000000096
100,ming,20,15,True,0.009919830000001184
